ft,id,lg,predicted_label,classification_result,correct,article_link
Vous trouverez... En 4 ™ page : Politique et information générale. Le point de vue suisse à la conférence pour la trêve douanière. — M. Chautemps chargé de former le cabinet français. En 6 me page : Dernières dépêches. — Chronique rég _i onale. BmWArAr * A _. _** rr _+ A * r _** m _* _rr _* _+ ****» M _** A *** _+ A * £ m *' A **-_****** _J _*** l'_+ _** A ** AI ,EXP-1930-02-21-a-i0011,fr,non-ad,correct_non_ad,True,https://impresso-project.ch/app/article/EXP-1930-02-21-a-i0011
MÉDECIN-DENTISTE cherche apprentieaideen médecinedentaire apprentieaideenmédecinedentaireAge minimum : 17 ans en 1976. Bonne présentation et esprit d'initiative désirés. Entrée en fonctions début août. i Ecrire sous chiffre AM 8729 au bureau de L'Impartial. ,IMP-1976-05-05-a-i0258,fr,ad,false_ad,False,https://impresso-project.ch/app/article/IMP-1976-05-05-a-i0258
"FAUX MONNAYEURS ARRÊTÉS Le commissaire de police du Grand-Mont-rouge a envoyé au Dépôt, pour fabrication de; fausse monnaie, Paul Grégoire, Marcel Suchard et Henriette Plage. Une perquisition opérée â leur domicile, 35, rue de la Sablière, à Parie, a. permis la saisie, d'un matériel complet de faux monnayetirs, ainsi que d'urne certaine quantité do pièces de 2 francs à l'effigie de la Semeuse. ",lematin-1920-11-13-a-i0055,fr,ad,false_ad,False,https://impresso-project.ch/app/article/lematin-1920-11-13-a-i0055
"NÉCROLOGIE Les obsèques de M. Arthur Simon, chef du contentieux à la chambre syndicale des agents de change de Paris, décédé subitement en son domicile, 32, rue de La Rochefoucauld, auront lieu demain vendredi 29 courant, à deux heures. ",lematin-1901-11-28-a-i0024,fr,ad,false_ad,False,https://impresso-project.ch/app/article/lematin-1901-11-28-a-i0024
620000 FRANCS Le budget du Centre social protestant dépend de l'appui du public. Les subventions moins de dix pour cent du budget total. Faites de mars le mois du CSP ! CCP 12-761. ASSA 9728 ,JDG-1969-03-31-a-i0107,fr,ad,false_ad,False,https://impresso-project.ch/app/article/JDG-1969-03-31-a-i0107
"Le CICR au Biafra Record'de vols Genève.-Le record des 24 vols en une seule nuit a été atteint ce matin par les dix avions des ponts aériens vers le Biafra du Comité international de la Croix-Rouge,'permettant le transport de 254 tonnes de vivres et marchandises. Jusqu'à ce [our, 1 e C ~ CR a réalisé 1597 vols et acheminé 15922 000 kilos de secours au Biafra. ",JDG-1969-04-30-a-i0194,fr,non-ad,correct_non_ad,True,https://impresso-project.ch/app/article/JDG-1969-04-30-a-i0194
"Genève, 30 juin. — M. Calame, juge,fédéral d'instruction, chargé d'instruire l'affaire Yval1 -de Justh, inculpé de voies de fait envers le comte Bethlen, a procédé aujourd'hui mercredi, il. Genève, à l'interrogatoire de l'accusé. Il se pourrait que de Justh fût remis en liberté provisoire. L'instruction sera terminée très rapidement. ",oeuvre-1926-07-01-a-i0038,,non-ad,correct_non_ad,True,https://impresso-project.ch/app/article/oeuvre-1926-07-01-a-i0038
"Terrible accident d'automobile Evreux. 14 août. Une automobile venant de Trouoille a heurté un arbre. M. Fuir, qui lu conduisait, a été tué ainsi que sa femme. Le chauffeur a été gravement blessé. On dit que M. Fair est le beau-frère de M. Vanderbilt, le richissime Américain. ",oerennes-1902-08-16-a-i0061,fr,non-ad,correct_non_ad,True,https://impresso-project.ch/app/article/oerennes-1902-08-16-a-i0061
". .... Assemblée religieuse générale dans le Temple de Site. Croix, mercredi 16 juillet, à 9 heures du malin. Kiaréunion delaliéclierettnz (pi èsChâteau-d'Oex), aura lieu, Dieu aidant, dimanche 27 juillet, dès 9 heures du matin ; s'il pleuvait, il y aurait renvoi de 8 jours. Tous les amis du règne de Dieu y sont fraternellement invités. ",GDL-1862-07-11-a-i0014,fr,non-ad,correct_non_ad,True,https://impresso-project.ch/app/article/GDL-1862-07-11-a-i0014
"BRESIL Vers un marché libre des drogues dures ? Pour désarmer le trafic, nouveau ministre de la Justice lance un ballon d'essai de libéralisation devant le peuple et le Parlement brésiliens. Page 4 ",JDG-1995-02-20-a-i0008,fr,ad,false_ad,False,https://impresso-project.ch/app/article/JDG-1995-02-20-a-i0008
"La grève dans le textile du Nord Baisse de l’index-number Lille, 31 mai.-— La commission du coût de la vie du département du Nord a établi au- à 6.95. Le précédent coefficient qui a été fixé à 6 95. Le précédent coefficient d’octobre 1930 était de 7.16. ",indeplux-1931-06-01-a-i0028,fr,non-ad,correct_non_ad,True,https://impresso-project.ch/app/article/indeplux-1931-06-01-a-i0028
"On recherche toujours le Belge Yermesch Aujourd'hui vendredi, le juge de paix de Saint-Germain-en-Laye,# agissant sur cornmission rogatoire de M. Côme, juge d'instruction à Versailles, se rendra au Vésinet, à la villa de M. Vermesch, le Belge disparu dans les circonstances que nous avons relatées. II entendra des témoins et procédera à des recherches. ",lepetitparisien-1911-02-03-a-i0020,fr,ad,false_ad,False,https://impresso-project.ch/app/article/lepetitparisien-1911-02-03-a-i0020
"LA SANTÉ DU ROI D'ESPAGNE MADRID, 6 novembre. Le roi, sortant du palais à midi, et s'udressant au groupe des journalistes, leur a dit, faisant allusion aux bruits répandus sur son état de santé : « Voyez, messieurs, je ne suis pas opéré. Que faut-il que je fasse pour démontrer que je me trouvé en parfaite santé ? » iHavas.) ",lematin-1913-11-07-a-i0030,fr,non-ad,correct_non_ad,True,https://impresso-project.ch/app/article/lematin-1913-11-07-a-i0030
"Cour d'assises de la Seine La bande de faux monnayeurs Condamnations. La cour d'assises a rendu son arrêt hier dans l'affaire des faux monnayeurs dont nous avons parlé. Guiomar, Rumbkens et Martin ont été condamnés à huit ans de travaux forcés, Loëb à cinq ans de réclusion et Gibert à six ans de la même peine. Les autres accusés ont été acquittés. ",lematin-1885-03-20-a-i0026,fr,non-ad,correct_non_ad,True,https://impresso-project.ch/app/article/lematin-1885-03-20-a-i0026
"Le « Piolet-CIub » fait part a ses membres du döcös de Monsieur Pierre Missy pöre de son membre honoraire, Monsieur Pierre Missy Les funörailles auront lieu ä löglise de Saint J ean, jeudi, 14 juin, k 8 h. 30. ",LLE-1951-06-12-a-i0123,,non-ad,correct_non_ad,True,https://impresso-project.ch/app/article/LLE-1951-06-12-a-i0123
"* Nouvelles diverses Le lancement du contre-torpilleur « Cassard » Voir en Chronique Nantaise, le lancement du contre-torpilleur Cassard. MARINES iSTFANGERES Rio-dé- Janeiro, 5 novembre. Le croiseur Durban est arrivé à Rlo-de- Janeiro. ",oerennes-1931-11-06-a-i0021,fr,ad,false_ad,False,https://impresso-project.ch/app/article/oerennes-1931-11-06-a-i0021
"Die Saatzuchtgenossenschaft des Sensebezirkes Düdingen hat die schmerzliche Pflicht, Kenntnis zu geben vom Hinschied von Kurt Portmann-Aebischer ihres treuen Angestellten Wir verlieren an ihm einen ausgezeichneten pflichtbewussten Mit werden ihm das beste Andenken bewahren arbeiter und wir Die Beerdigung findet statt Mittwoch in der Pfarrkirche Düdingen. den um 9. 30 Uhr ",FZG-1972-07-10-a-i0026,,non-ad,correct_non_ad,True,https://impresso-project.ch/app/article/FZG-1972-07-10-a-i0026
"Reprise cet après-midi des sports scolaires d'équipes. Au rugby, A la Belle-Epine, demifinale d'académie : E.N.S.E.T.-11.E.C. ; Vétérinaire-France O. M. An basket, demi-finale à Cachan : Droit l-T.P.; Droit II-Agro. An football quart de finale, à Bobigny : Henri IV-Pharmacie, T.P.- Violct, Centrale-Dentaire ;à ChAlons : Médecine Reints-A. et M- Chdlons. ",lematin-1942-02-19-a-i0041,fr,non-ad,correct_non_ad,True,https://impresso-project.ch/app/article/lematin-1942-02-19-a-i0041
"La direction et le personnel de l entreprise Grand SA ont le profond regret de faire part du décès de Monsieur Casimir Bielmann son dévoué employé Pour les obsèques, prière de se réfé rer à lavis de la famille. 17-32415 ",LLE-1986-04-29-a-i0308,,non-ad,correct_non_ad,True,https://impresso-project.ch/app/article/LLE-1986-04-29-a-i0308
"LüyLyAQ 20. 30, So. auch 15 Uhr Franz. gespr.-2. Woche-Ab 12 J. Klaus Kinski und Claudia Cardinale in Werner Herzogs phantastischem Film Fitzcarraldo Beste Regie Cannes 1982.... _ ",FZG-1982-09-17-a-i0070,,ad,false_ad,False,https://impresso-project.ch/app/article/FZG-1982-09-17-a-i0070
"Sont nommés au grade d'officier: MM. Haanit (Georges-Marie), sujet belge, directeur général des usines Citroën; Citroën (Andre-Gust.a.ve). industriel; Isidore de Lara, compositeur de musique. Au grade de chevalier: Mme Jeanne-Marie Whitney, de nati.ona.lite américaine: service rendu par la guerre et se consacra, depuis les hostilités, il des œuvres philanthropiques et bienfaitrices. ",oeuvre-1925-09-22-a-i0103,,non-ad,correct_non_ad,True,https://impresso-project.ch/app/article/oeuvre-1925-09-22-a-i0103
"EN SOUVENIR DE HÉLÈNE HOSTETTLER née LAMBIEL 1 mars 1986 1 mars 1987 Une année déjà que tu nous as quittés. Ton souvenir est toujours vivant dans nos cœurs. Ton mari Tes familles Lambiel, Vouillamoz Blanchard, Favre Une messe d'anniversaire sera célébrée à l'église de Saxon, le samedi 28 février 1987 à 17 h. 15. , ",LCE-1987-02-27-a-i0042,fr,non-ad,correct_non_ad,True,https://impresso-project.ch/app/article/LCE-1987-02-27-a-i0042
"Noyade au quai de Cologny Pris de malaise sans doute, M. Michel Gillabert, 44 ans, mécanicien, 36, rue de Lancy, qui se baignait au quai de Cologny, à la hauteur de Port-Tunnel, s'est noyé. Tous les efforts tentés pour le ramener à la vie ont été vains. ",JDG-1973-07-10-a-i0090,fr,non-ad,correct_non_ad,True,https://impresso-project.ch/app/article/JDG-1973-07-10-a-i0090
"Encore un grave accident d'anto Jeudi, à 1 heure, près de Frick, l'automobile d'un hôtelier bâlois qui faisait une excursion avec sa famille est venue se jeter contre un arbre. L'hôtelier, M. Franz Fiihrer, 51 ans. a été tué sur le coup. Sa femme ^ a été transportée grièvement blessée à l'hôpital d'Aarau. Le fils et la fille de M. Fiihrer sont indemnes. ",JDG-1936-08-29-a-i0029,fr,non-ad,correct_non_ad,True,https://impresso-project.ch/app/article/JDG-1936-08-29-a-i0029
"Geburten: Declai. »cm 19. Juli, Maria Am«!ia Susanua ©lebt; lohai», Vilt«ilamp; Maria Knopf; v. 26,, Paul Nitolaö Schaacl; ». 21., R°sa Back'«; Karl stöbert Hauswald; Elisa Fianciöta Johanna Faust; v. 22,, Margarelha Nester; v. 24., Wilhelm Kaschner; v. 27.. Peter lacoby; vom 28., Mathias Raa«; vom 23., Heinrich Calholy. ",luxzeit1858-1858-08-06-a-i0006,de,non-ad,correct_non_ad,True,https://impresso-project.ch/app/article/luxzeit1858-1858-08-06-a-i0006
"Uisite du général Bering au prince régent Paul On déclare officieusement, à Berlin, que le général Qoering, premier ministre de Prusse, en rentrant de Venise à Berlin, s'est arrêté à Bled, station de tourisme yougoslave, où il a rendu visite au prince régent Paul, qu'il naît depuis plusieurs années. Cette visite avait un caractère privé. ",JDG-1937-05-06-a-i0021,fr,non-ad,correct_non_ad,True,https://impresso-project.ch/app/article/JDG-1937-05-06-a-i0021
"LES FIANÇAILLES DU PRINCE DE NAPLES VIENNE, 13 août. L'un correspondant. Suivant des renseignements puisés à une source autorisée, la nouvelle des fiançailles du prince de Naples et de la princesse Hélène de Monténégro sera officiellement confirmée dans le courant du mois d'août. ",lematin-1896-08-14-a-i0002,fr,non-ad,correct_non_ad,True,https://impresso-project.ch/app/article/lematin-1896-08-14-a-i0002
"La Société médicale neuchateloise a le pénible devoir de faire part du décès du Docteur CHARLESBOREL Médecin à la Chaux-de-Fonds, ancien président de la Société médicale neuchateloise et ancien délégué à la Chambre médicale suisse L'incinération, sans 28 juillet, à 15 heures. suite, aura lieu lundi _IM IIWIII _j _^ «^ ^—^». ^» _. _« _M _^ ^^——^^ ",EXP-1947-07-28-a-i0073,fr,non-ad,correct_non_ad,True,https://impresso-project.ch/app/article/EXP-1947-07-28-a-i0073
"Monsieur et Madame Auguste _Delaj r se sentent pressés d'exprimer leur vive reconnaissance à toutes les personnes qui, par les marques si touchantes de leur affection et de leur sympathie, ont cherché à calmer la grande douleur qu'ils viennent d'éprouver par la perte de leur chère petite fille. ",EXP-1886-09-20-a-i0052,fr,non-ad,correct_non_ad,True,https://impresso-project.ch/app/article/EXP-1886-09-20-a-i0052
"Aime Borcard-Ecoffei leur tres eher papa, beau-pere, grand-pere frere, beau-frere, parrain, oncle et cousin, enleve ä leur tendre affection le 16 fevrier 1968. dans sa 77 e annee, muni des secours de lEglise L office d enterrement sera celebre er l eglise de Grandvillard, ce lundi 19 fevrier 1968 ä 15 heures. R. I. P. Cet avis tient lieu de faire-oart. 20 66. ",LLE-1968-02-19-a-i0142,,non-ad,correct_non_ad,True,https://impresso-project.ch/app/article/LLE-1968-02-19-a-i0142
"NOUVELLES DE L'ÉTRANGER Itali e A l a Chambr e ROME, 28. — La Chambre a repris mardi ses séances. Elle a discuté le projet de loi approuvant la convention de Bruxelles sur les sucres. Le projet sera soumis d'hui mercredi au vote au scrutin secret. La Chambre abordera bientôt le projet de loi sur le divorce. La session promet d'être intéressante. ",JDG-1903-01-29-a-i0024,fr,non-ad,correct_non_ad,True,https://impresso-project.ch/app/article/JDG-1903-01-29-a-i0024
"Un Anglais traverse la Manche Calais, 25. — (A. T. S.) L'Anglais Philip Mickman, dont on avait annoncé le départ du Cap Gris-Nez, a traversé la Manche à la nage. Il a touché terre sur la côte anglaise près de Deal. Il a franchi le détroit en 23 heures 48 minutes. Mickman est le plus jeune nageur qui réussit cet exploit : il n'a que 18 ans. ",JDG-1949-08-26-a-i0041,fr,non-ad,correct_non_ad,True,https://impresso-project.ch/app/article/JDG-1949-08-26-a-i0041
"Le syndicaliste Verdier arrêté àCapdenac Rodez. 17 octobre {dép. Petit Parisien.) Verdier, l'agitateur syndicaliste, qui était sous mandat d'arrêt du parquet de Paris depuis la dernière grève des cheminots, a été arrêté, aujourd'hui, à Capdeftac, pat la gendarmerie iocate. ",lepetitparisien-1920-10-18-a-i0031,fr,ad,false_ad,False,https://impresso-project.ch/app/article/lepetitparisien-1920-10-18-a-i0031
"Hier soir, au Continental Sporting Club. le boxeur américain Johnnv Greffiths, dont c'étaient les débuts en France, a mis knocked-out à la, deuxième reprise l'Anglais Bill Glover. Avant ce match. Bergeron avait battu Max Robert aux points. Max Henry avait obligé Percy Barnes à abandonner à la quatrième reprise. ",excelsior-1920-01-22-a-i0047,,non-ad,correct_non_ad,True,https://impresso-project.ch/app/article/excelsior-1920-01-22-a-i0047
"AGENDA Les Ponts-de-Martel Le Club des aînés des Ponts-de-Martel accueille jeudi 9 avril M. et Mme Sully Perrenoud, de La Chaux-de-Fonds, avec lesquels il fera ( en salle !) un voyage en Israël. Le culte est à 14 h, suivi à 14 h 30 de la séance, / réd ",IMP-1998-04-08-a-i0070,fr,non-ad,correct_non_ad,True,https://impresso-project.ch/app/article/IMP-1998-04-08-a-i0070
Le Département de l'instruction blique fait part avec une très grande tristesse et une vive émotion du décès de Marion AMBLET élève de 6 P à l'école de Pinchat. Dominique Fôllmi. Conseiller d'Etat chargé du Département de l'instruction publique ,JDG-1993-01-09-a-i0195,fr,ad,false_ad,False,https://impresso-project.ch/app/article/JDG-1993-01-09-a-i0195
"L expédition Byrci an pôle svicl m ^^% M ** v L aviateur américain Byrd ( au milieu) et deux pour le pôle sud: M. Ruppert membres de l expédition qui vient de partir à droite, ct le pilote Nouille. ",LLE-1933-09-20-a-i0063,,non-ad,correct_non_ad,True,https://impresso-project.ch/app/article/LLE-1933-09-20-a-i0063
Expo au FAC Le Forum d'art contemporain (FAC) de Sierre présente du 26 mars au 16 mai une exposition de Muriel Olsen et Gérald Minkoff. Le vernissage a lieu aujourd'hui dès 17 h. 30. (chm) ,LCE-1993-03-23-a-i0045,fr,ad,false_ad,False,https://impresso-project.ch/app/article/LCE-1993-03-23-a-i0045
